OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
OSCAR 7 (AO-7),1974-089B,2024-01-20T13:46:35.810976,12.53671364,.0012278,101.9692,13.8831,9.1688,109.7949,0,U,7530,999,25041,.21289E-3,-.12E-6,0
PHASE 3B (AO-10),1983-058B,2024-01-15T22:11:16.863936,2.05871616,.6032805,27.4733,3.2838,236.9641,50.7403,0,U,14129,999,27730,0,-.488E-5,0
UOSAT 2 (UO-11),1984-021B,2024-01-20T20:19:20.172000,14.85918690,.0007521,97.6859,354.8334,194.8364,165.2632,0,U,14781,999,14745,.29064E-3,.2484E-4,0
LUSAT (LO-19),1990-005G,2024-01-20T13:12:00.172800,14.33417230,.0010655,98.8698,7.0195,260.9972,99.0006,0,U,20442,999,77648,.17271E-3,.43E-5,0
EYESAT A (AO-27),1993-061C,2024-01-20T14:52:08.678496,14.30413634,.0009015,98.8126,71.6903,147.7642,212.4092,0,U,22825,999,58137,.1094E-3,.239E-5,0
ITAMSAT (IO-26),1993-061D,2024-01-20T01:52:00.001056,14.30785919,.0009678,98.8072,71.0028,135.7228,224.4730,0,U,22826,999,58157,.11564E-3,.257E-5,0
RADIO ROSTO (RS-15),1994-085A,2024-01-20T13:23:59.269632,11.27575426,.0154934,64.8176,284.1343,171.3847,188.9790,0,U,23439,999,19683,-.89879E-4,-.46E-6,0
JAS-2 (FO-29),1996-046B,2024-01-20T10:14:53.434176,13.53170213,.0349555,98.5631,334.7048,213.4948,144.3644,0,U,24278,999,35431,.40088E-4,.3E-7,0
TECHSAT 1B (GO-32),1998-043D,2024-01-20T11:44:41.515296,14.23972999,.0000804,98.9012,345.1678,175.7516,184.3669,0,U,25397,999,32625,.12217E-3,.235E-5,0
ISS (ZARYA),1998-067A,2024-01-20T21:04:49.973952,15.49659864,.0004951,51.6420,330.2296,110.9950,344.4936,0,U,25544,999,43555,.3855E-3,.21348E-3,0
PCSAT (NO-44),2001-043C,2024-01-20T06:49:48.346176,14.31099506,.0005287,67.0523,356.1880,267.7771,92.2725,0,U,26931,999,16464,.22369E-3,.508E-5,0
SAUDISAT 1C (SO-50),2002-058C,2024-01-20T06:24:59.268960,14.78215535,.0042823,64.5565,318.9956,173.0144,187.1566,0,U,27607,999,13430,.32692E-3,.2271E-4,0
CUTE-1 (CO-55),2003-031E,2024-01-19T23:18:20.842848,14.23043681,.0009166,98.6789,29.0922,212.4029,147.6587,0,U,27844,999,6656,.32585E-3,.691E-5,0
CUBESAT XI-IV (CO-57),2003-031J,2024-01-19T23:44:08.503584,14.22517172,.00088,98.6821,29.4329,229.3532,130.6881,0,U,27848,999,6632,.27986E-3,.581E-5,0
MOZHAYETS 4 (RS-22),2003-042A,2024-01-20T19:07:15.167712,14.69236684,.0012513,98.2674,174.9157,164.1930,327.5908,0,U,27939,999,8648,.41414E-3,.2393E-4,0
CUBESAT XI-V,2005-043F,2024-01-20T08:48:30.910752,14.66751653,.0017113,98.1778,156.3081,106.5858,253.7226,0,U,28895,999,97263,.56276E-3,.3094E-4,0
CUTE-1.7+APD II (CO-65),2008-021C,2024-01-20T21:30:10.383264,14.94605557,.0013164,97.7354,347.8891,98.6475,261.6237,0,U,32785,999,85338,.64702E-3,.6962E-4,0
SEEDS II (CO-66),2008-021J,2024-01-19T21:49:52.165920,15.00325185,.0009665,97.6789,352.4561,61.9102,298.3098,0,U,32791,999,85419,.87047E-3,.10878E-3,0
YUBILEINY (RS-30),2008-025A,2024-01-20T19:49:35.764896,12.43134540,.0019827,82.5033,181.7429,70.6377,289.6844,0,U,32953,999,71069,.29079E-3,.5E-6,0
KKS-1 (KISEKI),2009-002H,2024-01-20T18:54:47.643552,14.77980365,.0007276,98.1533,280.7131,245.8676,114.1774,0,U,33499,999,80662,.38511E-3,.2725E-4,0
SWISSCUBE,2009-051B,2024-01-20T14:14:50.648928,14.58452746,.0008433,98.4924,260.8262,60.4640,299.7398,0,U,35932,999,76093,.47042E-3,.2135E-4,0
BEESAT-1,2009-051C,2024-01-20T13:48:42.448320,14.58267761,.0006836,98.4850,261.9003,71.9222,288.2720,0,U,35933,999,76096,.40954E-3,.1844E-4,0
ITUPSAT1,2009-051E,2024-01-20T13:18:51.333984,14.57267601,.0009113,98.4952,261.7365,76.2913,283.9299,0,U,35935,999,76061,.39038E-3,.1718E-4,0
XIWANG-1 (HOPE-1),2009-072B,2024-01-20T19:58:10.003008,13.16394082,.0008125,100.2730,343.1434,83.9529,276.2510,0,U,36122,999,67754,.13313E-3,.7E-7,0
JUGNU,2011-058B,2024-01-20T20:05:33.024192,14.13100499,.0018804,19.9599,242.2705,99.8044,353.2366,0,U,37839,999,63471,.22258E-3,.689E-5,0
SRMSAT,2011-058D,2024-01-20T06:40:38.444736,14.11020356,.0011685,19.9738,337.3563,257.2596,246.2947,0,U,37841,999,63350,.19522E-3,.621E-5,0
M-CUBED & EXP-1 PRIME,2011-061F,2024-01-20T05:11:57.962112,15.44078585,.008219,101.6889,112.6190,87.3263,273.7374,0,U,37855,999,66983,.1228E-2,.64018E-3,0
STRAND-1,2013-009E,2024-01-20T12:15:39.278592,14.35856463,.0008619,98.3801,212.8867,343.5958,16.4948,0,U,39090,999,57090,.2599E-3,.711E-5,0
BEESAT-2,2013-015G,2024-01-20T03:56:49.197984,15.92681067,.0006306,64.8482,326.9751,243.4971,116.5546,0,U,39136,999,59542,.20476E-2,.70712E-2,.21198E-3
ZACUBE-1 (TSHEPISOSAT),2013-066B,2024-01-20T20:42:48.521376,14.87232590,.0051075,97.7149,340.5720,291.4880,68.0895,0,U,39417,999,54952,.70626E-3,.6461E-4,0
GOMX-1,2013-066Q,2024-01-20T20:03:19.085184,14.63086844,.0142867,97.7542,264.1172,4.5525,355.6940,0,U,39430,999,54134,.72804E-3,.4284E-4,0
CUBEBUG-2 (LO-74),2013-066AA,2024-01-20T09:49:46.917984,14.81470116,.0073683,97.7979,327.6498,40.8875,319.7833,0,U,39440,999,54629,.81307E-3,.6624E-4,0
FUNCUBE-1 (AO-73),2013-066AE,2024-01-20T09:43:52.796352,14.89514715,.004865,97.7004,342.9401,275.3507,84.2161,0,U,39444,999,54794,.80959E-3,.7834E-4,0
UWE-3,2013-066AG,2024-01-20T10:00:44.766720,14.84175613,.0062582,97.7633,333.7278,349.5462,10.4447,0,U,39446,999,54662,.87775E-3,.7547E-4,0
SPROUT,2014-029E,2024-01-20T09:01:17.494752,15.17535496,.0006191,98.0014,161.5589,307.1493,52.9173,0,U,39770,999,52490,.24439E-2,.49278E-3,0
UNISAT-6,2014-033C,2024-01-20T10:44:41.222976,14.78406467,.0055293,97.6842,189.2519,70.3465,290.3702,0,U,40012,999,51585,.55617E-3,.4107E-4,0
DUCHIFAT-1,2014-033M,2024-01-20T09:55:40.302624,15.02611103,.0012524,98.0767,357.3128,240.2018,119.7960,0,U,40021,999,52175,.10633E-2,.14138E-3,0
QB50P1,2014-033R,2024-01-20T19:45:30.843360,14.96903771,.000866,98.0236,337.2183,297.8767,62.1576,0,U,40025,999,52117,.86093E-3,.9836E-4,0
KAITUO 1A,2015-049F,2024-01-20T19:09:10.852128,15.35729124,.0011182,97.4949,33.7957,118.8651,241.3716,0,U,40904,999,46159,.85342E-3,.29712E-3,0
2015-049G,2015-049G,2024-01-20T19:11:50.363808,15.24870499,.0013807,97.5262,28.7467,136.8991,223.3330,0,U,40905,999,46107,.42326E-3,.1048E-3,0
XW-2C,2015-049H,2024-01-20T16:59:29.490144,15.33937915,.0012023,97.4895,34.6127,108.6548,251.6000,0,U,40906,999,46165,.71736E-3,.23569E-3,0
XW-2D,2015-049J,2024-01-20T19:00:26.683200,15.37840905,.0010897,97.4857,36.0743,99.7715,260.4760,0,U,40907,999,46181,.79234E-3,.29516E-3,0
LILACSAT-2,2015-049K,2024-01-20T17:46:29.598240,15.23141094,.0014129,97.5278,28.7260,143.9242,216.2950,0,U,40908,999,46087,.38761E-3,.9108E-4,0
XW-2E,2015-049L,2024-01-20T19:11:22.128288,15.65520451,.0006741,97.4312,46.4058,64.4300,295.7656,0,U,40909,999,46282,.14201E-2,.144405E-2,0
XW-2F,2015-049M,2024-01-20T18:57:33.371712,15.64087889,.0007447,97.4417,45.6341,65.7731,294.4305,0,U,40910,999,46254,.14058E-2,.134969E-2,0
XW-2B,2015-049N,2024-01-20T19:55:08.998464,15.37438524,.0010971,97.4833,36.3858,101.0266,259.2213,0,U,40911,999,46169,.8297E-3,.30517E-3,0
KAITUO 1B,2015-049P,2024-01-20T01:00:21.070656,16.20881175,.0002358,97.3786,52.4806,238.5952,121.5107,0,U,40912,999,46344,.15637E-2,.3137908E-1,.24393E-5
LAPAN-A2,2015-052B,2024-01-06T06:55:32.433312,14.77555377,.0013541,6.0004,76.3799,291.8204,68.0484,0,U,40931,999,44732,.84248E-4,.1263E-4,0
E-ST@R-II,2016-025D,2024-01-20T17:49:34.113216,15.52667698,.0068343,98.1529,252.0099,51.1725,309.5599,0,U,41459,999,42636,.13805E-2,.94818E-3,0
AIST-2D (RS-48),2016-026B,2024-01-20T17:21:45.844128,15.79002605,.0006274,96.9594,255.2392,113.5914,246.6013,0,U,41465,999,43401,.51734E-3,.92223E-3,0
CAS-2T & KS-1Q,2016-066G,2024-01-20T05:17:23.341920,14.40565890,.0355482,98.4794,92.5821,265.6504,90.3999,0,U,41847,999,37804,.36127E-3,.2385E-4,0
ZHUHAI-1 02 (CAS-4B),2017-034B,2024-01-20T19:00:52.844256,15.22731572,.0009713,43.0147,341.5636,82.3460,277.8493,0,U,42759,999,36474,.69823E-3,.16413E-3,0
ZHUHAI-1 01 (CAS-4A),2017-034D,2024-01-20T19:18:19.658880,15.22796157,.0010612,43.0133,339.9569,84.2811,275.9249,0,U,42761,999,36475,.70568E-3,.16627E-3,0
MAX VALIER SAT,2017-036P,2024-01-20T13:39:48.250080,15.54492109,.0006511,97.1291,57.0087,42.1010,318.0744,0,U,42778,999,36630,.84203E-3,.55663E-3,0
RADFXSAT (FOX-1B),2017-073E,2024-01-20T14:26:44.171232,14.89959098,.0222542,97.6011,261.5107,69.1960,293.2941,0,U,43017,999,33351,.58942E-3,.9048E-4,0
FOX-1D (AO-92),2018-004AC,2024-01-20T17:03:20.744064,15.96712457,.0003856,97.2910,111.8125,317.1478,42.9497,0,U,43137,999,33623,.13814E-2,.582073E-2,.1451E-3
DIWATA-2B,2018-084H,2024-01-20T17:47:03.585408,14.94431193,.0009601,98.0480,174.6710,155.9304,204.2366,0,U,43678,999,28474,.24264E-3,.2556E-4,0
ES'HAIL 2,2018-090A,2024-01-20T18:03:41.640192,1.00273129,.0002724,0.0163,82.9154,256.0096,77.3869,0,U,43700,999,1911,0,.148E-5,0
FOX-1CLIFF (AO-95),2018-099N,2024-01-20T02:33:55.133568,15.02991150,.0015308,97.5712,81.2909,146.8917,213.3270,0,U,43770,999,28015,.70088E-3,.9398E-4,0
ITASAT,2018-099AE,2024-01-20T03:15:13.834656,15.01949713,.0019213,97.5311,81.7098,132.0996,228.1866,0,U,43786,999,28018,.52181E-3,.6799E-4,0
JY1SAT (JO-97),2018-099AX,2024-01-20T02:32:01.531392,15.04209361,.0012013,97.5456,82.2946,91.4596,268.8006,0,U,43803,999,28026,.72842E-3,.10084E-3,0
UWE-4,2018-111E,2024-01-20T06:18:51.366528,15.05949942,.0018374,97.6235,287.4045,149.8668,210.3620,0,U,43880,999,27699,.71895E-3,.1045E-3,0
JAISAT-1,2019-038F,2024-01-20T12:20:52.472544,15.48195019,.0007305,97.6839,17.1481,227.2554,132.8081,0,U,44419,999,25193,.12812E-2,.67866E-3,0
DUCHIFAT-3,2019-089C,2024-01-20T16:58:15.849696,15.11253744,.0009583,36.9582,226.7074,313.2610,46.7335,0,U,44854,999,22569,.80973E-3,.13856E-3,0
TIANYAN 01,2019-093C,2024-01-20T18:47:18.397248,14.83190956,.0015948,97.8435,100.4058,88.2353,272.0688,0,U,44881,999,22104,.22445E-3,.1783E-4,0
RS-44 & BREEZE-KM R/B,2019-096E,2024-01-20T13:37:33.176640,12.79726160,.0218022,82.5200,203.5020,38.9246,322.7325,0,U,44909,999,18996,.16603E-3,.54E-6,0
BY70-2,2020-042B,2024-01-20T19:23:47.114880,15.04541532,.0007396,97.9198,108.3094,352.0741,8.0366,0,U,45857,999,19208,.37628E-2,.53071E-3,0
SALSAT,2020-068K,2024-01-20T10:02:01.853664,15.10533015,.0016354,97.7975,336.4648,99.4324,260.8754,0,U,46495,999,18183,.50442E-3,.8278E-4,0
RADFXSAT-2 (AO-109),2021-002C,2024-01-20T06:03:54.325440,15.61343320,.0027463,60.6733,292.9713,66.6283,293.7706,0,U,47311,999,16788,.11579E-2,.102303E-2,0
UVSQ-SAT,2021-006AB,2024-01-20T14:26:19.768416,15.34417774,.0008645,97.3536,80.5725,36.8206,323.3629,0,U,47438,999,16586,.90114E-3,.30074E-3,0
LEDSAT,2021-073D,2024-01-20T17:28:32.653344,15.19442669,.00228,97.4583,93.3599,84.6727,275.7108,0,U,49069,999,13387,.73017E-3,.15532E-3,0
XW-3 (CAS-9),2021-131B,2024-01-20T19:00:19.857600,14.39312132,.0003921,98.5380,106.5634,195.8326,164.2740,0,U,50466,999,10865,.35671E-3,.1064E-4,0
TEVEL-3,2022-002E,2024-01-20T17:58:13.812672,15.39312421,.0005151,97.4050,92.7994,174.3803,185.7501,0,U,50988,999,11205,.132E-2,.51712E-3,0
