OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
TTU100,2020-061AS,2024-01-20T16:55:13.024704,15.38758192,.0001683,97.3783,94.2994,319.9685,40.1436,0,U,46312,999,18712,.1211E-2,.46537E-3,0
KEPLER-2 (TARS),2020-061AZ,2024-01-20T17:59:51.254592,15.30210554,.0000751,97.3752,91.3525,319.3283,40.7902,0,U,46319,999,18699,.93086E-3,.272E-3,0
NAPA-1,2020-061BA,2024-01-20T19:34:17.592960,15.20093972,.0001491,97.3769,87.3606,323.2813,36.8320,0,U,46320,999,18673,.60317E-3,.12972E-3,0
FLOCK 4V-2,2020-061BB,2024-01-20T05:25:57.174816,15.79431663,.0003167,97.3415,100.9777,286.8533,73.2387,0,U,46321,999,18745,.21149E-2,.398322E-2,0
JILIN-1 GAOFEN 3B,2020-065A,2024-01-20T18:42:38.539872,15.21432881,.0012456,97.3666,68.6317,26.8656,333.3223,0,U,46454,999,18483,.5963E-3,.13363E-3,0
JILIN-1 GAOFEN 3E,2020-065D,2024-01-20T18:51:23.338656,15.21311428,.0011558,97.3675,68.7432,45.6684,314.5497,0,U,46457,999,18483,.59978E-3,.13389E-3,0
JILIN-1 GAOFEN 3F,2020-065E,2024-01-20T19:51:00.169056,15.21329991,.0011702,97.3606,67.7321,35.1353,325.0652,0,U,46458,999,18484,.58142E-3,.12984E-3,0
JILIN-1 GAOFEN 3G,2020-065F,2024-01-20T19:30:49.098528,15.21398004,.0012591,97.3725,69.7427,39.6399,320.5755,0,U,46459,999,18484,.61676E-3,.13811E-3,0
JILIN-1 GAOFEN 3H,2020-065G,2024-01-20T18:28:30.651744,15.21197486,.0011879,97.3618,67.8679,37.6033,322.6031,0,U,46460,999,18483,.56397E-3,.12544E-3,0
JILIN-1 GAOFEN 3J,2020-065J,2024-01-20T18:59:21.393312,15.21416771,.0011617,97.3665,68.7253,35.6424,324.5586,0,U,46462,999,18484,.60255E-3,.13494E-3,0
HAIYANG-2C,2020-066A,2024-01-20T18:49:26.988960,13.83373795,.0014169,65.9944,242.3126,266.7055,93.2392,0,U,46469,999,16827,.66374E-4,-.8E-7,0
HJ-2A,2020-067A,2024-01-20T19:53:35.416896,14.76513068,.000076,97.9525,105.2184,114.5010,245.6279,0,U,46478,999,17864,.25056E-3,.1695E-4,0
HJ-2B,2020-067B,2024-01-20T19:06:37.454112,14.76494269,.0000674,97.9562,105.6780,99.1771,260.9515,0,U,46479,999,17864,.24795E-3,.1676E-4,0
GONETS-M 17,2020-068A,2024-01-20T19:40:03.459072,12.42902766,.00238,82.4985,173.9088,150.3131,209.9305,0,U,46486,999,15023,.27076E-3,.48E-6,0
GONETS-M 18,2020-068B,2024-01-20T18:51:18.907200,12.42882940,.0020961,82.4940,173.3835,146.8616,213.3782,0,U,46487,999,15022,.31642E-3,.54E-6,0
GONETS-M 19,2020-068C,2024-01-20T14:23:02.781600,12.42877045,.0014501,82.4964,173.7677,161.6017,198.5590,0,U,46488,999,15010,.34578E-3,.58E-6,0
MEZNSAT,2020-068D,2024-01-20T19:37:41.598912,15.19297178,.0016066,97.7931,341.0150,87.4153,272.8919,0,U,46489,999,18219,.98794E-3,.20891E-3,0
YARILO 1,2020-068E,2024-01-20T19:27:49.466880,15.20756844,.0015574,97.7947,341.6867,87.7570,272.5448,0,U,46490,999,18223,.11804E-2,.2607E-3,0
YARILO 2,2020-068F,2024-01-20T09:51:37.733760,15.20439976,.0016049,97.7945,341.0399,89.9055,270.4018,0,U,46491,999,18215,.96751E-3,.21149E-3,0
LACUNASAT-3,2020-068G,2024-01-20T09:49:10.654176,15.21874129,.0015289,97.7921,341.5505,87.6769,272.6216,0,U,46492,999,18217,.10418E-2,.23756E-3,0
DEKART,2020-068H,2024-01-20T19:40:35.356224,15.11904921,.0017528,97.7977,337.8077,100.9931,259.3272,0,U,46493,999,18195,.59835E-3,.10222E-3,0
NORBI,2020-068J,2024-01-20T19:09:31.101696,15.13268245,.0016985,97.7978,338.2893,100.1473,260.1675,0,U,46494,999,18198,.56103E-3,.995E-4,0
SALSAT,2020-068K,2024-01-20T10:02:01.853664,15.10533015,.0016354,97.7975,336.4648,99.4324,260.8754,0,U,46495,999,18183,.50442E-3,.8278E-4,0
ICEYE-X6,2020-068M,2024-01-20T19:25:17.192928,15.00784759,.0005364,97.8988,334.0396,134.8845,225.2814,0,U,46497,999,18141,.5481E-3,.69E-4,0
LEMUR-2-SLICERS,2020-068Q,2024-01-20T10:28:05.040480,15.29284855,.0010348,97.7767,341.6763,96.9205,263.3212,0,U,46500,999,18219,.15228E-2,.43452E-3,0
LEMUR-2-SUSURRUS,2020-068S,2024-01-20T19:54:30.327552,15.29283153,.0010117,97.7790,342.1293,95.0104,265.2290,0,U,46502,999,18225,.12841E-2,.3659E-3,0
NETSAT-4,2020-068U,2024-01-20T10:13:28.607520,15.11468309,.0011482,97.7882,334.1653,142.2207,217.9831,0,U,46504,999,18167,.65772E-3,.11086E-3,0
NETSAT-3,2020-068V,2024-01-20T08:45:18.687168,15.11093743,.0010412,97.7852,333.7736,149.5128,210.6709,0,U,46505,999,18166,.55911E-3,.9311E-4,0
NETSAT-1,2020-068W,2024-01-20T10:07:43.061088,15.10178829,.0008543,97.7872,333.5617,157.8751,202.2848,0,U,46506,999,18165,.54283E-3,.8808E-4,0
NETSAT-2,2020-068X,2024-01-20T13:36:36.296064,15.11392843,.0007992,97.7866,333.9910,160.7650,199.3883,0,U,46507,999,18164,.61068E-3,.10257E-3,0
FLOCK 4V-16,2020-061BD,2024-01-20T04:47:13.225632,15.67357006,.0002596,97.3210,101.4633,292.8236,67.2750,0,U,46527,999,18418,.20767E-2,.229474E-2,0
FLOCK 4V-17,2020-061BF,2024-01-20T17:32:19.985568,15.62031809,.0001054,97.3183,101.4013,286.2510,73.8632,0,U,46529,999,18382,.22468E-2,.200585E-2,0
FLOCK 4V-20,2020-061BJ,2024-01-20T03:30:13.046976,15.36455432,.0002983,97.3368,94.8697,210.2501,149.8571,0,U,46612,999,18169,.57017E-3,.2023E-3,0
TIANQI-6,2020-076D,2024-01-20T06:58:59.102976,14.95721751,.0012223,35.0037,358.6857,36.6674,323.4867,0,U,46810,999,17636,.51875E-3,.5874E-4,0
FLOCK 4V-25,2020-061BP,2024-01-20T17:00:02.881152,15.64647623,.0002585,97.3156,101.2506,292.2533,67.8452,0,U,46812,999,18024,.22939E-2,.227512E-2,0
KSM1-C,2020-081B,2024-01-20T09:42:06.869952,15.06441549,.0002888,36.8960,0.9012,150.7136,209.3768,0,U,46906,999,17568,.54429E-3,.8117E-4,0
KSM1-D,2020-081C,2024-01-20T19:41:43.283040,15.06225698,.0005564,36.9002,359.0129,163.1843,196.9085,0,U,46907,999,17581,.52979E-3,.7854E-4,0
KSM1-A,2020-081H,2024-01-20T09:30:06.749280,15.06364174,.000616,36.8995,0.1824,224.0552,135.9700,0,U,46912,999,17572,.5473E-3,.8148E-4,0
R2,2020-081J,2024-01-20T07:42:57.617280,15.06528975,.0010208,36.9038,359.0497,169.3779,190.7181,0,U,46913,999,17853,.51809E-3,.7748E-4,0
KSM1-B,2020-081K,2024-01-20T08:42:58.966272,15.06191276,.0008703,36.9038,1.1629,177.0170,183.0626,0,U,46914,999,17879,.51645E-3,.765E-4,0
CORVUS BC5,2020-085C,2024-01-20T09:54:46.389888,15.71482520,.0001225,97.4948,180.5150,124.2912,235.8466,0,U,46931,999,17697,.13102E-2,.170203E-2,0
GONETS-M 20,2020-091A,2024-01-20T18:38:23.572608,12.42865727,.0019721,82.5050,128.4405,297.4576,62.4498,0,U,47227,999,14207,-.65091E-5,.9E-7,0
GONETS-M 21,2020-091B,2024-01-20T18:01:53.603040,12.42878548,.0013763,82.4976,127.7117,312.2055,47.7856,0,U,47228,999,14206,.87252E-4,.22E-6,0
GONETS-M 22,2020-091C,2024-01-20T19:19:39.309312,12.42874927,.0020712,82.5032,128.1670,290.8204,69.0657,0,U,47229,999,14206,.98907E-4,.23E-6,0
HAISI 1,2020-102B,2024-01-20T19:58:10.613856,15.42918018,.0003047,97.4263,126.1110,172.4920,187.6373,0,U,47297,999,17127,.11223E-2,.49494E-3,0
CAPE-3,2021-002A,2024-01-20T01:13:24.763584,15.80413290,.0021631,60.6621,286.7351,72.6058,287.7419,0,U,47309,999,16799,.16226E-2,.326931E-2,0
RADFXSAT-2 (AO-109),2021-002C,2024-01-20T06:03:54.325440,15.61343320,.0027463,60.6733,292.9713,66.6283,293.7706,0,U,47311,999,16788,.11579E-2,.102303E-2,0
CP12 (EXOCUBE 2),2021-002L,2024-01-20T07:01:09.715584,15.59222751,.0028627,60.6715,296.4595,66.6936,293.7176,0,U,47319,999,16779,.11518E-2,.93811E-3,0
UVSQ-SAT,2021-006AB,2024-01-20T14:26:19.768416,15.34417774,.0008645,97.3536,80.5725,36.8206,323.3629,0,U,47438,999,16586,.90114E-3,.30074E-3,0
YUSAT-1,2021-006AC,2024-01-20T15:04:20.789760,15.41193132,.0007543,97.3537,82.7287,28.7634,331.4028,0,U,47439,999,16600,.12477E-2,.52022E-3,0
2021-006AE,2021-006AE,2024-01-20T18:00:06.772896,15.44809253,.0006949,97.3396,82.8653,28.5756,331.5872,0,U,47441,999,16605,.13125E-2,.61845E-3,0
SOMP2B,2021-006AJ,2024-01-20T17:30:10.222272,15.33017939,.0008798,97.3507,79.5298,43.2988,316.8944,0,U,47445,999,16583,.90999E-3,.29056E-3,0
CUBEL,2021-006AM,2024-01-20T17:34:09.355872,15.19067092,.0012306,97.3681,75.9358,60.3652,299.8807,0,U,47448,999,16546,.29962E-3,.6227E-4,0
FLOCK 4S-21,2021-006AV,2024-01-20T17:15:46.870272,15.39662636,.0007226,97.3595,84.7635,24.2896,335.8689,0,U,47456,999,16608,.7851E-3,.31008E-3,0
IDEASSAT,2021-006AX,2024-01-20T13:57:12.693888,15.31650789,.0008444,97.3604,80.1420,43.7114,316.4795,0,U,47458,999,16577,.9119E-3,.27892E-3,0
NASA PTD-1,2021-006BX,2024-01-20T03:55:04.730016,15.85766997,.0000918,97.3658,89.0319,251.0892,109.0279,0,U,47482,999,16627,.27519E-2,.721509E-2,0
ASTROCAST-0103,2021-006CC,2024-01-20T02:27:36.228096,15.22860666,.000965,97.3759,76.4413,78.9797,281.2525,0,U,47487,999,16543,.52226E-3,.12185E-3,0
ASTROCAST-0102,2021-006CD,2024-01-20T02:42:32.613408,15.23693516,.0009509,97.3675,75.7219,58.7251,301.4916,0,U,47488,999,16543,.82811E-3,.19865E-3,0
LEMUR-2-RUAIRI-EILIDH,2021-006DC,2024-01-20T17:39:10.775232,15.60645058,.0001729,97.3553,86.8794,53.2888,306.8528,0,U,47511,999,16627,.19378E-2,.163279E-2,0
ASTROCAST-0104,2021-006DK,2024-01-20T03:39:45.590400,15.22867282,.0009047,97.3713,75.9512,53.3540,306.8527,0,U,47519,999,16543,.46791E-3,.10909E-3,0
FLOCK 4S-29,2021-006DL,2024-01-20T15:02:49.225632,15.58171019,.0004115,97.3459,85.3462,17.0486,343.0907,0,U,47520,999,16618,.17525E-2,.134033E-2,0
FLOCK 4S-10,2021-006DP,2024-01-20T03:28:14.452608,15.38797430,.0005885,97.3583,83.0848,45.3755,314.7970,0,U,47523,999,16596,.70513E-3,.27043E-3,0
FLOCK 4S-7,2021-006DT,2024-01-20T17:10:18.322176,15.38805650,.0005479,97.3530,83.2246,42.3141,317.8526,0,U,47527,999,16701,.80942E-3,.31077E-3,0
LEMUR-2-CHANTAL,2021-006DV,2024-01-20T16:59:20.360256,15.45689015,.0004649,97.3574,84.1237,30.8374,329.3148,0,U,47529,999,16704,.13542E-2,.65753E-3,0
HIBER-4,2021-006EB,2024-01-20T14:42:22.003488,15.38141272,.0007374,97.3500,81.0180,37.2515,322.9241,0,U,47541,999,16591,.10919E-2,.41124E-3,0
ARKTIKA-M 1,2021-016A,2024-01-19T05:02:14.993664,2.00601347,.6900697,63.1432,168.7183,269.0727,18.1192,0,U,47719,999,2113,0,.182E-5,0
STARLINK-2342,2021-021Z,2024-01-20T18:54:11.723616,15.06414099,.0001236,53.0533,173.2450,94.2915,265.8215,0,U,47883,999,15824,.16771E-3,.2218E-4,0
GRUS-1B,2021-022C,2024-01-20T18:15:42.243840,14.95487854,.0019067,97.6445,277.5125,32.9662,327.2744,0,U,47934,999,15442,.24465E-3,.2661E-4,0
2021-022F,2021-022F,2024-01-20T19:15:00.749664,15.13758001,.0013054,97.4782,279.1448,302.4213,57.5755,0,U,47937,999,15598,.47899E-3,.8592E-4,0
2021-022G,2021-022G,2024-01-20T19:07:59.799360,15.19687373,.0014279,97.4749,280.0206,304.8867,55.1025,0,U,47938,999,15606,.92517E-3,.19767E-3,0
2021-022H,2021-022H,2024-01-20T18:30:11.323296,15.25954395,.0009663,97.4797,283.7652,278.1576,81.8566,0,U,47939,999,15626,.11565E-2,.2975E-3,0
WILDTRACKCUBE-SIMBA,2021-022K,2024-01-20T18:16:05.981376,15.16882371,.0015626,97.4779,279.2376,308.1348,51.8476,0,U,47941,999,15593,.70464E-3,.13867E-3,0
HIBER-3,2021-022L,2024-01-20T15:02:01.993344,15.22866790,.0012489,97.4746,281.2585,298.3503,61.6474,0,U,47942,999,15608,.10458E-2,.24534E-3,0
2021-022M,2021-022M,2024-01-20T19:45:15.987744,15.26018825,.0009818,97.4789,283.9545,277.1615,82.8507,0,U,47943,999,15614,.11748E-2,.30283E-3,0
ELSA-D,2021-022N,2024-01-20T16:01:12.223776,15.22102439,.0011875,97.4775,281.1439,293.5415,66.4573,0,U,47944,999,15608,.75603E-3,.17301E-3,0
UNISAT-7,2021-022P,2024-01-20T17:09:16.318080,15.14538220,.0013848,97.4763,278.9494,300.4803,59.5061,0,U,47945,999,15581,.52551E-3,.9647E-4,0
2021-022Q,2021-022Q,2024-01-20T19:29:53.846592,15.18718020,.0012824,97.4775,280.8680,291.1193,68.8671,0,U,47946,999,15607,.74772E-3,.15504E-3,0
NANOSATC-BR2,2021-022U,2024-01-20T19:17:16.474560,15.23456128,.0012901,97.4740,281.3286,300.9281,59.0687,0,U,47950,999,15610,.11437E-2,.27324E-3,0
CUBESX-SIRIUS-HSE,2021-022V,2024-01-20T19:37:44.730048,15.19385740,.0014773,97.4775,280.1605,304.5461,55.4378,0,U,47951,999,15600,.86789E-3,.18378E-3,0
CUBESX-HSE,2021-022W,2024-01-20T18:44:09.871584,15.19471167,.0014645,97.4777,280.1932,304.1741,55.8104,0,U,47952,999,15600,.9286E-3,.19719E-3,0
2021-022X,2021-022X,2024-01-20T19:05:50.841312,15.15590000,.0015908,97.4751,278.3712,310.6609,49.3239,0,U,47953,999,15563,.69301E-3,.13144E-3,0
KSU-CUBESAT,2021-022Y,2024-01-20T15:49:30.878688,15.21165984,.001379,97.4783,280.8661,302.0482,57.9414,0,U,47954,999,15575,.97822E-3,.21827E-3,0
CHALLENGE ONE,2021-022AA,2024-01-20T15:53:54.351168,15.19938507,.0015032,97.4784,280.1435,306.1638,53.8206,0,U,47956,999,15577,.95791E-3,.20627E-3,0
2021-022AC,2021-022AC,2024-01-20T19:15:07.291008,15.16093391,.0016081,97.4735,278.4033,309.9328,50.0491,0,U,47958,999,15472,.6834E-3,.13149E-3,0
GRBALPHA,2021-022AD,2024-01-20T19:41:39.460704,15.19566505,.0014534,97.4778,280.3544,304.2401,55.7456,0,U,47959,999,15483,.86279E-3,.18364E-3,0
ORBICRAFT-ZORKY,2021-022AE,2024-01-20T18:34:37.062912,15.20868473,.0013806,97.4817,281.1450,302.2177,57.7719,0,U,47960,999,15555,.93496E-3,.20675E-3,0
3B5GSAT (SATELIOT 1),2021-022AF,2024-01-20T06:24:14.846400,15.36960459,.0008725,97.4845,286.6019,281.1250,78.9013,0,U,47961,999,15516,.15827E-2,.57556E-3,0
STECCO,2021-022AG,2024-01-20T18:40:56.165376,15.33961280,.0006436,97.4785,286.3363,278.2596,81.7916,0,U,47962,999,15522,.14725E-2,.48579E-3,0
SMOG-1,2021-022AJ,2024-01-20T12:43:27.684192,15.35752006,.0007466,97.4803,287.1198,270.7182,89.3206,0,U,47964,999,15524,.15662E-2,.54754E-3,0
CENTAURI-3 (TYVAK-0210),2021-023B,2024-01-20T06:40:23.498400,15.36260288,.0005402,45.0083,353.3785,95.1945,264.9558,0,U,47966,999,15642,.20963E-2,.76088E-3,0
GLOBAL-9,2021-023G,2024-01-20T06:51:43.472448,15.41757575,.0002136,44.9928,100.6953,247.0731,112.9932,0,U,47971,999,15945,.70844E-3,.30383E-3,0
BCCSAT-1,2021-022AK,2024-01-20T05:48:59.451264,15.30635288,.0006945,97.4794,284.6450,278.7603,81.2851,0,U,48041,999,15503,.13581E-2,.40339E-3,0
BEESAT-8,2021-022AP,2024-01-20T16:02:39.826464,15.23325418,.0012716,97.4850,282.2693,298.8207,61.1752,0,U,48085,999,15520,.11503E-2,.27374E-3,0
2021-033E,2021-033E,2024-01-20T19:15:15.460128,15.39805543,.0007463,97.2853,95.1126,356.6701,3.4494,0,U,48252,999,15235,.66689E-3,.26437E-3,0
AII-BRAVO,2021-034C,2024-01-20T04:03:49.925376,14.90884105,.0002732,97.6779,85.6929,329.9132,30.1929,0,U,48270,999,14805,.59578E-3,.5821E-4,0
TYVAK-182A,2021-034D,2024-01-20T04:01:39.892512,14.91965815,.0002311,97.6766,86.5467,32.0261,328.1098,0,U,48271,999,14810,.6661E-3,.6695E-4,0
CSS (TIANHE),2021-035A,2024-01-20T18:34:13.567296,15.62549168,.0007576,41.4686,269.8439,206.9967,153.0479,0,U,48274,999,15586,.31918E-3,.29096E-3,0
TYVAK-0130,2021-041BF,2024-01-20T10:20:07.327968,15.05289361,.0012591,53.0319,82.0209,354.7703,5.3152,0,U,48606,999,14696,.73563E-3,.10386E-3,0
HAIYANG-2D,2021-043A,2024-01-20T20:07:21.374112,13.83370458,.0008963,65.9993,331.4845,283.9597,76.0474,0,U,48621,999,13509,.11252E-3,.43E-6,0
2021-050D,2021-050D,2024-01-20T20:01:45.513120,15.22747990,.0004172,97.4179,100.6734,29.2485,330.8984,0,U,48843,999,14521,.4631E-3,.10748E-3,0
BRIK-II,2021-058F,2024-01-20T03:45:52.060320,15.30964358,.0006397,60.6758,320.2413,226.3368,133.7193,0,U,48876,999,14220,.47478E-3,.14062E-3,0
SPACEBEE-100,2021-059E,2024-01-20T09:20:41.632800,15.64306424,.0003893,97.6038,171.8466,276.5960,83.4855,0,U,48883,999,14289,.19125E-2,.186238E-2,0
LEMUR-2-JACKSON,2021-059G,2024-01-20T16:43:26.983776,15.84105176,.0008996,97.5594,175.5007,296.2981,63.7364,0,U,48885,999,14319,.20546E-2,.485327E-2,0
TYVAK-0173,2021-059P,2024-01-20T19:27:06.257376,14.76124251,.0012106,96.0171,308.4549,112.8429,247.4065,0,U,48892,999,13840,.58736E-3,.403E-4,0
CENTAURI-4 (TYVAK-0211),2021-059V,2024-01-20T08:54:09.403488,15.54111114,.0004438,97.6024,171.8814,222.7245,137.3663,0,U,48898,999,14290,.11182E-2,.73059E-3,0
TUBIN,2021-059X,2024-01-20T19:05:52.648800,15.24739209,.0006945,97.6228,161.9739,243.0572,116.9956,0,U,48900,999,14227,.67793E-3,.16744E-3,0
UMBRA-2001,2021-059AD,2024-01-20T09:07:38.382240,15.22394879,.0003667,97.5857,156.6728,321.6128,38.4846,0,U,48906,999,14202,.24286E-2,.56417E-3,0
MANDRAKE 2 ABLE,2021-059AE,2024-01-20T08:05:58.831008,15.21677208,.0007963,97.6233,160.5622,251.1529,108.8843,0,U,48907,999,14214,.47086E-3,.10592E-3,0
MANDRAKE 2 BAKER,2021-059AF,2024-01-20T07:58:00.946560,15.22259708,.0007471,97.6253,160.8483,240.5072,119.5419,0,U,48908,999,14215,.54221E-3,.12422E-3,0
PACE-1,2021-059AG,2024-01-20T08:20:10.511232,15.23083623,.0007837,97.6158,160.2195,235.9976,124.0516,0,U,48909,999,14218,.53707E-3,.12608E-3,0
YAM-2,2021-059AJ,2024-01-20T08:32:17.536992,15.26890430,.0007526,97.6248,163.2934,234.0886,125.9655,0,U,48911,999,14230,.6618E-3,.1744E-3,0
ION SCV-003,2021-059AK,2024-01-20T08:14:45.483072,15.34611684,.0007418,97.5946,164.0237,233.8840,126.1716,0,U,48912,999,14250,.86107E-3,.28895E-3,0
YAM-3,2021-059AN,2024-01-20T08:08:26.352096,15.21886645,.0008692,97.6212,160.6795,234.1415,125.9014,0,U,48915,999,14216,.5037E-3,.11409E-3,0
LEMUR-2-ANNABANANA,2021-059AW,2024-01-20T09:33:24.818688,15.57927649,.0004398,97.5838,175.3935,197.2017,162.9090,0,U,48923,999,14320,.77804E-3,.58363E-3,0
FARADAY_PHOENIX,2021-059AX,2024-01-20T08:25:06.613536,15.23412998,.001408,97.6249,162.6951,234.1466,125.8463,0,U,48924,999,14226,.45885E-3,.10884E-3,0
PAINANI-2,2021-059BB,2024-01-20T09:37:45.488352,15.35875051,.0008856,97.6222,167.5873,223.1458,136.9092,0,U,48928,999,14258,.96933E-3,.33908E-3,0
SHERPA-LTE1,2021-059BQ,2024-01-20T10:10:51.782880,15.63356058,.0000927,97.6055,188.0944,180.5709,179.5548,0,U,48941,999,14395,.54483E-3,.5018E-3,0
QMR-KWT,2021-059BS,2024-01-20T09:06:40.503744,15.39464682,.0004354,97.6157,167.6188,229.8321,130.2543,0,U,48943,999,14262,.11505E-2,.45241E-3,0
DEMO8 (TENZING),2021-059CA,2024-01-20T08:50:08.409696,15.22941586,.0012754,97.6287,162.7934,244.8589,115.1324,0,U,48951,999,14226,.42476E-3,.9924E-4,0
ASTROCAST-0201,2021-059CD,2024-01-20T07:54:12.174912,15.25506270,.0009278,97.6127,163.1047,240.7105,119.3205,0,U,48954,999,14233,.49003E-3,.12363E-3,0
ASTROCAST-0203,2021-059CE,2024-01-20T08:24:38.942208,15.25511523,.0011724,97.6103,162.7316,238.8489,121.1599,0,U,48955,999,14233,.49536E-3,.12509E-3,0
ASTROCAST-0205,2021-059CK,2024-01-20T19:57:55.994112,15.25513698,.0010871,97.6110,163.5307,215.5429,144.5086,0,U,48960,999,14241,.48528E-3,.1225E-3,0
GHALIB,2021-059CM,2024-01-20T09:28:37.123968,15.55294083,.0003645,97.6049,170.6189,262.7418,97.3422,0,U,48962,999,14283,.1656E-2,.113573E-2,0
NAPA-2,2021-059CN,2024-01-20T18:46:58.445760,15.22180808,.0010174,97.6190,160.0674,236.9177,123.1082,0,U,48963,999,14217,.63481E-3,.14535E-3,0
W-CUBE,2021-059CQ,2024-01-20T19:39:06.744384,15.25255256,.0009007,97.6228,162.1189,227.6315,132.4161,0,U,48965,999,14228,.66597E-3,.16711E-3,0
NEPT-1,2021-059CR,2024-01-20T16:02:37.539456,15.42346228,.0003831,97.6037,167.3180,213.0256,147.0751,0,U,48966,999,14270,.10656E-2,.46082E-3,0
JILIN-1 GAOFEN 3D01,2021-061B,2024-01-20T19:04:15.563712,15.23397515,.0008693,97.4206,86.8754,312.0981,47.9516,0,U,49004,999,14098,.72547E-3,.17232E-3,0
JILIN-1 GAOFEN 3D03,2021-061D,2024-01-20T19:15:41.532192,15.20041001,.0010247,97.4191,84.8468,5.4999,354.6346,0,U,49006,999,14085,.66182E-3,.14239E-3,0
XINGSHIDAI 10,2021-061E,2024-01-20T19:14:41.275104,15.19897325,.0010678,97.4197,84.7641,349.5984,10.5028,0,U,49007,999,14084,.65022E-3,.13931E-3,0
FENGYUN 3E,2021-062A,2024-01-20T20:33:17.475264,14.19723636,.0002616,98.7295,24.1487,95.3359,264.8115,0,U,49008,999,13194,.59018E-4,.81E-6,0
IT-SPINS,2021-013G,2024-01-20T13:00:32.450400,15.78051356,.0007791,51.5781,72.9245,25.8864,334.2525,0,U,49017,999,14352,.14119E-2,.252638E-2,0
ISS (NAUKA),2021-066A,2024-01-20T10:15:46.052640,15.49642494,.0005091,51.6417,332.4645,108.4197,350.8424,0,U,49044,999,43548,.42405E-3,.23521E-3,0
BRO-4,2021-073A,2024-01-20T18:54:27.334368,15.24476885,.0021968,97.4658,96.6158,67.1112,293.2442,0,U,49066,999,13409,.91052E-3,.22495E-3,0
RADCUBE,2021-073B,2024-01-20T04:45:59.309568,15.33578308,.0016692,97.4600,98.1019,67.1299,293.1704,0,U,49067,999,13413,.14525E-2,.47512E-3,0
SUNSTORM,2021-073C,2024-01-20T16:34:00.416640,15.32297536,.0016936,97.4631,98.0701,68.8817,291.4233,0,U,49068,999,13416,.13792E-2,.43314E-3,0
LEDSAT,2021-073D,2024-01-20T17:28:32.653344,15.19442669,.00228,97.4583,93.3599,84.6727,275.7108,0,U,49069,999,13387,.73017E-3,.15532E-3,0
STARLINK-3100,2021-082Q,2024-01-20T14:42:07.938432,14.98329160,.0002586,70.0010,98.7788,253.1831,106.9044,0,U,49144,999,12928,.43439E-4,.425E-5,0
CUTE,2021-088D,2024-01-20T17:57:51.323616,15.14073212,.0014883,97.5192,88.2497,232.0449,127.9439,0,U,49263,999,12714,.82926E-3,.15079E-3,0
2021-091B,2021-091B,2024-01-20T18:54:08.163936,15.18760847,.0001518,97.4547,210.3344,299.8956,60.2127,0,U,49316,999,12569,.33381E-3,.6871E-4,0
2021-091H,2021-091H,2024-01-20T19:10:36.706944,15.31987994,.0010868,97.4476,215.4229,243.6110,116.4017,0,U,49322,999,12604,.64391E-3,.19872E-3,0
2021-091K,2021-091K,2024-01-20T18:35:43.796544,15.52034678,.0005943,97.4137,219.3017,233.9738,126.0964,0,U,49324,999,12642,.19588E-2,.119567E-2,0
SDGSAT 1,2021-100A,2024-01-20T19:40:12.069696,15.19114512,.00025,97.3891,82.5845,114.4200,245.7295,0,U,49387,999,12252,.26413E-3,.5479E-4,0
ASTERISC,2021-102A,2024-01-20T02:42:14.776128,15.16044107,.0013284,97.4591,73.5264,30.7006,329.5001,0,U,49395,999,12065,.1232E-2,.23735E-3,0
TEIKYOSAT-4 (OORURI),2021-102B,2024-01-20T14:23:37.699296,15.03387376,.001537,97.4857,70.6374,65.9340,294.3492,0,U,49396,999,12042,.23775E-3,.3181E-4,0
Z-SAT,2021-102E,2024-01-20T19:00:26.235648,15.06745376,.0022507,97.4566,72.0990,49.8912,310.4284,0,U,49399,999,12063,.34552E-3,.5107E-4,0
HIBARI,2021-102F,2024-01-20T16:42:11.566944,15.09393761,.0019543,97.4545,73.0627,39.9590,320.3073,0,U,49400,999,12070,.55146E-3,.8793E-4,0
KOSEN-1,2021-102H,2024-01-20T15:15:32.089248,15.09155916,.0020642,97.4486,72.9262,36.4335,323.8294,0,U,49402,999,12072,.45209E-3,.7153E-4,0
GLOBAL-14,2021-106A,2024-01-20T11:34:11.422560,15.38862425,.0001586,42.0126,20.9089,92.7736,267.3286,0,U,49469,999,12274,.73444E-3,.2873E-3,0
GLOBAL-15,2021-106B,2024-01-20T13:08:24.686880,15.46165830,.0021784,42.0028,58.2308,73.2581,287.0650,0,U,49470,999,12232,.74503E-3,.37687E-3,0
GAOFEN-3 02,2021-109A,2024-01-20T19:00:35.683488,14.42143977,.0002243,98.4141,30.1522,90.5352,269.6095,0,U,49495,999,11370,.74397E-4,.201E-5,0
GLOBAL-12,2021-115BA,2024-01-20T09:00:45.135360,15.39090909,.0002534,53.2094,229.2048,108.4650,251.6631,0,U,49772,999,12041,.61668E-3,.23921E-3,0
